cluster_id,n_nodes,n_seed,sum_kzt_internal,top_gids,hypothesis
55,2,1,30000.00,100000003980083100;100000003200071100,"Сообщество с признаками узлами с низким наблюдаемым исходящим потоком; гипотеза для проверки, не установленная группа."
56,1,1,0.00,100000003265658100,Отдельный узел без наблюдаемых связей с другими участниками.
57,1,1,0.00,100000003349739100,Отдельный узел без наблюдаемых связей с другими участниками.
58,4,1,292000.00,100000004007116100;100000004005964100;100000003616818100;100000003603979100,"Сообщество с признаками узлами с низким наблюдаемым исходящим потоком; гипотеза для проверки, не установленная группа."
59,2,0,25000.00,100000003617552100;100000006734554100,"Сообщество с признаками узлами с низким наблюдаемым исходящим потоком; гипотеза для проверки, не установленная группа."
60,1,1,0.00,100000003770083100,Отдельный узел без наблюдаемых связей с другими участниками.
61,2,1,81465.00,100000003865939100;100000005392290100,"Сообщество с признаками узлами с низким наблюдаемым исходящим потоком; гипотеза для проверки, не установленная группа."
62,1,1,0.00,100000004021459100,Отдельный узел без наблюдаемых связей с другими участниками.
63,3,0,250000.00,100000004331458100;100000004094958100;100000005547096100,"Сообщество с признаками пропусканием поступлений далее по сети; гипотеза для проверки, не установленная группа."
64,1,1,0.00,100000004174835100,Отдельный узел без наблюдаемых связей с другими участниками.
65,3,1,450816.00,100000005034574100;100000007283257100;100000004388983100,"Сообщество с признаками узлами с низким наблюдаемым исходящим потоком; гипотеза для проверки, не установленная группа."
66,1,1,0.00,100000005017150100,Отдельный узел без наблюдаемых связей с другими участниками.
67,1,1,0.00,100000005087431100,Отдельный узел без наблюдаемых связей с другими участниками.
68,1,1,0.00,100000005235389100,Отдельный узел без наблюдаемых связей с другими участниками.
69,3,1,70000.00,100000005546031100;100000005363908100;100000008575624100,"Сообщество с признаками консолидацией наблюдаемых поступлений; гипотеза для проверки, не установленная группа."
70,1,1,0.00,100000005480435100,Отдельный узел без наблюдаемых связей с другими участниками.
71,1,1,0.00,100000005495722100,Отдельный узел без наблюдаемых связей с другими участниками.
72,1,1,0.00,100000005550592100,Отдельный узел без наблюдаемых связей с другими участниками.
73,1,1,0.00,100000005560900100,Отдельный узел без наблюдаемых связей с другими участниками.
74,1,1,0.00,100000005568407100,Отдельный узел без наблюдаемых связей с другими участниками.
75,2,0,26150.00,100000008493007100;100000005685783100,"Сообщество с признаками пропусканием поступлений далее по сети; гипотеза для проверки, не установленная группа."
76,3,1,33007.00,100000007347733100;100000008129393100;100000006249740100,"Сообщество с признаками узлами с низким наблюдаемым исходящим потоком; гипотеза для проверки, не установленная группа."
77,2,1,15000.00,100000006562026100;100000006831291100,"Сообщество с признаками узлами с низким наблюдаемым исходящим потоком; гипотеза для проверки, не установленная группа."
78,2,1,370000.00,100000008571433100;100000007507343100,"Сообщество с признаками узлами с низким наблюдаемым исходящим потоком; гипотеза для проверки, не установленная группа."
79,2,0,5000.00,100000007939160100;100000007930878100,"Сообщество с признаками узлами с низким наблюдаемым исходящим потоком; гипотеза для проверки, не установленная группа."
80,1,1,0.00,100000008117324100,Отдельный узел без наблюдаемых связей с другими участниками.
81,1,1,0.00,100000008205000100,Отдельный узел без наблюдаемых связей с другими участниками.
82,1,1,0.00,100000008513251100,Отдельный узел без наблюдаемых связей с другими участниками.
83,3,1,711600.00,100000008751429100;100000008736940100;100000008659445100,"Сообщество с признаками консолидацией наблюдаемых поступлений; гипотеза для проверки, не установленная группа."
84,1,1,0.00,100000008669037100,Отдельный узел без наблюдаемых связей с другими участниками.
85,1,1,0.00,100000008701222100,Отдельный узел без наблюдаемых связей с другими участниками.
